,Customer_ID,Gender,Region,Subscription_Plan,Payment_Method,Age,Days_Since_Last_Login,Customer_Service_Calls,Monthly_Spend,Churn
3132,13133,Unknown,East,Basic,E-Wallet,19.0,144,1.0,0.59,1
3133,13134,Female,North,Pro,Credit Card,49.0,108,,33.04,1
3134,13135,Male,West,Basic,E-Wallet,27.0,100,,50.41,1
3135,13136,Female,East,Pro,Credit Card,11.0,8,4.0,57.82,0
3136,13137,Female,East,Plus,PayPal,30.0,131,3.0,215.93,1
3137,13138,Female,East,Plus,Credit Card,,169,,,1
3138,13139,Female,North,Basic,E-Wallet,25.0,173,3.0,96.31,0
3139,13140,Male,South,Plus,PayPal,,73,,,1
3140,13141,Male,South,Basic,PayPal,29.0,95,1.0,114.73,1
3141,13142,Unknown,East,Basic,Crypto,22.0,128,,,1
3142,13143,Female,East,Pro,E-Wallet,38.0,86,2.0,104.29,0
3143,13144,Female,North,Basic,E-Wallet,45.0,114,3.0,42.1,1
3144,13145,Male,West,Basic,Crypto,39.0,144,2.0,70.05,1
3145,13146,Male,East,Basic,Crypto,9.0,115,,13.92,1
3146,13147,Non-Binary,East,Pro,PayPal,22.0,127,2.0,123.02,1
3147,13148,Female,West,Basic,Crypto,34.0,90,2.0,,1
3148,13149,Female,East,Pro,PayPal,31.0,78,3.0,66.64,1
3149,13150,Female,South,Pro,E-Wallet,30.0,117,2.0,88.22,1
3150,13151,Female,East,Pro,Crypto,24.0,6,,111.47,0
3151,13152,Male,South,Plus,E-Wallet,19.0,132,2.0,106.98,1
3152,13153,Female,North,Basic,PayPal,54.0,179,,46.49,1
3153,13154,Female,North,Basic,Credit Card,34.0,115,1.0,,1
3154,13155,Female,South,Basic,Credit Card,40.0,102,1.0,,1
3155,13156,Female,South,Basic,E-Wallet,34.0,52,3.0,82.34,1
3156,13157,Unknown,West,Pro,PayPal,34.0,118,1.0,126.12,1
3157,13158,Male,South,Basic,PayPal,33.0,2,3.0,85.11,1
3158,13159,Non-Binary,South,Basic,Credit Card,22.0,61,1.0,,1
3159,13160,Male,East,Pro,PayPal,18.0,31,3.0,,1
3160,13161,Female,West,Pro,PayPal,37.0,1,1.0,55.62,1
3161,13162,Male,South,Pro,,35.0,79,2.0,96.83,1
3162,13163,Male,South,Plus,Credit Card,43.0,123,2.0,219.77,1
3163,13164,Female,South,Pro,PayPal,41.0,80,2.0,87.39,1
3164,13165,Male,East,Pro,E-Wallet,25.0,52,2.0,11.54,0
3165,13166,Female,East,Basic,Crypto,45.0,139,1.0,33.65,1
3166,13167,Unknown,East,Plus,Credit Card,41.0,123,2.0,157.74,1
3167,13168,Male,North,Pro,E-Wallet,40.0,132,2.0,134.96,0
3168,13169,Female,East,Basic,Crypto,,3,,,1
3169,13170,Female,South,Basic,PayPal,54.0,55,2.0,43.18,1
3170,13171,Female,East,Pro,PayPal,40.0,79,1.0,89.43,0
3171,13172,Male,East,Plus,Crypto,,44,,,1
3172,13173,Male,West,Basic,E-Wallet,44.0,147,2.0,27.99,1
3173,13174,Male,South,Basic,PayPal,28.0,52,1.0,,1
3174,13175,Male,East,Plus,PayPal,28.0,72,1.0,164.74,0
3175,13176,Male,North,Plus,E-Wallet,40.0,15,3.0,86.78,1
3176,13177,Female,West,Basic,E-Wallet,25.0,92,1.0,67.03,1
3177,13178,Non-Binary,East,Basic,Crypto,39.0,112,2.0,40.71,1
3178,13179,Non-Binary,West,Pro,PayPal,35.0,29,3.0,130.7,0
3179,13180,Female,West,Basic,E-Wallet,25.0,19,,22.58,0
3180,13181,Male,North,Plus,Credit Card,34.0,105,1.0,173.41,0
3181,13182,Male,North,Basic,Crypto,47.0,86,1.0,,1
3182,13183,Male,North,Basic,Crypto,34.0,179,,18.13,1
3183,13184,Male,South,Basic,,34.0,35,7.0,88.34,1
3184,13185,Female,West,Basic,Crypto,37.0,21,,63.89,0
3185,13186,Female,East,Basic,Credit Card,38.0,128,,5.6,0
3186,13187,Male,North,Basic,Crypto,30.0,20,4.0,5.37,1
3187,13188,Male,North,Pro,,37.0,175,2.0,119.76,1
3188,13189,Non-Binary,West,Basic,E-Wallet,23.0,4,1.0,,1
3189,13190,Female,West,Plus,PayPal,26.0,119,3.0,183.68,1
3190,13191,Male,West,Basic,Crypto,27.0,167,3.0,91.8,1
3191,13192,Unknown,East,Pro,E-Wallet,38.0,81,2.0,36.55,1
3192,13193,Unknown,South,Basic,E-Wallet,35.0,78,1.0,43.49,0
3193,13194,Male,South,Basic,PayPal,32.0,44,2.0,46.46,0
3194,13195,Male,North,Pro,E-Wallet,40.0,158,,105.03,1
3195,13196,Female,South,Pro,E-Wallet,,142,,,1
3196,13197,Unknown,East,Pro,Crypto,31.0,57,2.0,134.8,0
3197,13198,Non-Binary,South,Pro,Crypto,,44,,,1
3198,13199,Male,East,Pro,E-Wallet,25.0,169,2.0,60.07,1
3199,13200,Male,North,Basic,Credit Card,19.0,151,1.0,,1
3200,13201,Female,West,Plus,PayPal,35.0,37,,154.27,0
3201,13202,Female,East,Pro,E-Wallet,25.0,50,4.0,126.61,1
3202,13203,Male,West,Plus,E-Wallet,29.0,23,1.0,165.09,0
3203,13204,Non-Binary,North,Plus,Credit Card,32.0,90,2.0,199.98,1
3204,13205,Female,East,Basic,PayPal,44.0,160,2.0,25.99,1
3205,13206,Non-Binary,East,Basic,E-Wallet,43.0,146,3.0,,1
3206,13207,Non-Binary,South,Pro,E-Wallet,33.0,24,1.0,83.13,0
3207,13208,Female,East,Pro,Crypto,46.0,69,,49.82,1
3208,13209,Female,North,Pro,E-Wallet,13.0,48,,67.86,0
3209,13210,Female,West,Pro,Credit Card,52.0,16,3.0,26.08,1
3210,13211,Male,East,Basic,E-Wallet,40.0,148,1.0,62.0,1
3211,13212,Female,North,Basic,PayPal,35.0,42,,62.86,0
3212,13213,Male,North,Basic,PayPal,,81,,,1
3213,13214,Female,East,Pro,Credit Card,29.0,149,1.0,,1
3214,13215,Male,South,Pro,E-Wallet,40.0,62,2.0,71.65,1
3215,13216,Male,East,Basic,E-Wallet,40.0,23,3.0,,1
3216,13217,Male,East,Pro,E-Wallet,40.0,32,5.0,18.54,1
3217,13218,Male,South,Basic,E-Wallet,26.0,16,2.0,40.77,0
3218,13219,Female,North,Basic,E-Wallet,,175,,,1
3219,13220,Female,East,Pro,PayPal,,43,,,0
3220,13221,Female,South,Basic,Crypto,41.0,152,3.0,,1
3221,13222,Male,West,Pro,PayPal,,106,,,1
3222,13223,Male,West,Plus,Crypto,,98,,,1
3223,13224,Male,South,Plus,PayPal,34.0,28,3.0,165.81,1
3224,13225,Male,North,Basic,Credit Card,33.0,11,,75.76,1
3225,13226,Non-Binary,South,Basic,E-Wallet,40.0,99,2.0,5.13,1
3226,13227,Male,North,Pro,Crypto,46.0,126,2.0,47.49,0
3227,13228,Male,West,Pro,PayPal,20.0,136,3.0,,1
3228,13229,Male,East,Pro,Crypto,22.0,85,,102.3,0
3229,13230,Male,South,Basic,E-Wallet,30.0,52,1.0,43.3,1
3230,13231,Female,West,Basic,Credit Card,65.0,60,2.0,,1
3231,13232,Female,East,Pro,E-Wallet,31.0,158,3.0,85.18,1
3232,13233,Male,West,Pro,PayPal,32.0,112,2.0,,1
3233,13234,Male,South,Basic,PayPal,40.0,47,1.0,20.74,0
3234,13235,Male,South,Basic,Crypto,43.0,107,1.0,18.87,1
3235,13236,Male,East,Pro,Credit Card,35.0,78,2.0,57.08,1
3236,13237,Male,South,Basic,Credit Card,45.0,46,3.0,38.84,1
3237,13238,Unknown,West,Basic,PayPal,22.0,160,,28.02,1
3238,13239,Female,East,Basic,Crypto,26.0,66,,49.91,1
3239,13240,Female,East,Basic,E-Wallet,,63,,,1
3240,13241,Female,West,Pro,E-Wallet,34.0,121,2.0,48.69,1
3241,13242,Female,North,Basic,PayPal,21.0,144,3.0,64.17,0
3242,13243,Female,East,Basic,PayPal,,43,,,1
3243,13244,Female,North,Basic,E-Wallet,25.0,4,2.0,94.54,0
3244,13245,Female,West,Basic,E-Wallet,34.0,93,2.0,55.44,1
3245,13246,Male,West,Pro,E-Wallet,38.0,78,3.0,189.67,1
3246,13247,Female,East,Basic,Crypto,30.0,38,1.0,,1
3247,13248,Female,South,Pro,Credit Card,37.0,169,,80.65,1
3248,13249,Non-Binary,East,Basic,PayPal,29.0,101,4.0,19.72,0
3249,13250,Female,South,Basic,PayPal,46.0,91,5.0,24.04,1
3250,13251,Female,North,Basic,,59.0,20,3.0,23.12,1
3251,13252,Male,South,Basic,E-Wallet,30.0,174,5.0,46.29,1
3252,13253,Female,East,Pro,Crypto,38.0,73,1.0,113.36,1
3253,13254,Male,South,Basic,E-Wallet,37.0,27,,62.1,1
3254,13255,Male,West,Plus,PayPal,35.0,148,,204.22,1
3255,13256,Male,North,Basic,Credit Card,,112,,,1
3256,13257,Female,West,Basic,Crypto,,27,,,1
3257,13258,Male,West,Basic,E-Wallet,29.0,85,,13.82,1
3258,13259,Male,West,Pro,PayPal,47.0,101,2.0,126.01,1
3259,13260,Non-Binary,West,Basic,Credit Card,36.0,18,1.0,33.86,0
3260,13261,Male,South,Basic,Crypto,30.0,62,1.0,95.52,1
3261,13262,Female,West,Basic,Crypto,58.0,115,,95.54,1
3262,13263,Female,South,Basic,PayPal,32.0,179,1.0,72.65,1
3263,13264,Male,West,Plus,Crypto,36.0,37,2.0,226.12,1
3264,13265,Female,East,Pro,,35.0,45,2.0,46.21,0
3265,13266,Male,West,Pro,Crypto,32.0,151,1.0,171.47,1
3266,13267,Female,East,Pro,Credit Card,38.0,91,1.0,75.52,1
3267,13268,Female,South,Pro,Credit Card,25.0,172,3.0,55.39,1
3268,13269,Female,North,Basic,Crypto,39.0,8,3.0,,1
3269,13270,Female,South,Pro,PayPal,16.0,8,3.0,72.35,0
3270,13271,Male,North,Basic,E-Wallet,,20,,,1
3271,13272,Male,North,Basic,Crypto,52.0,23,,18.29,1
3272,13273,Female,West,Pro,E-Wallet,21.0,94,2.0,83.16,0
3273,13274,Female,North,Pro,PayPal,14.0,92,2.0,107.62,1
3274,13275,Non-Binary,South,Pro,E-Wallet,21.0,39,1.0,64.19,0
3275,13276,Non-Binary,West,Pro,Crypto,51.0,179,2.0,42.24,1
3276,13277,Non-Binary,North,Basic,Credit Card,16.0,131,1.0,34.16,1
3277,13278,Female,South,Basic,PayPal,24.0,130,2.0,61.52,1
3278,13279,Male,North,Basic,Credit Card,19.0,140,2.0,39.33,1
3279,13280,Female,North,Pro,Credit Card,31.0,20,3.0,4.34,0
3280,13281,Female,West,Plus,Credit Card,,7,,,0
3281,13282,Male,West,Basic,,29.0,119,1.0,87.64,1
3282,13283,Non-Binary,South,Basic,PayPal,52.0,109,4.0,68.74,1
3283,13284,Non-Binary,West,Basic,E-Wallet,22.0,128,1.0,80.04,1
3284,13285,Female,West,Plus,Credit Card,32.0,13,1.0,202.98,1
3285,13286,Male,East,Pro,E-Wallet,37.0,75,2.0,84.94,0
3286,13287,Male,East,Basic,PayPal,24.0,35,2.0,22.68,1
3287,13288,Non-Binary,South,Plus,PayPal,,149,,,1
3288,13289,Unknown,West,Plus,E-Wallet,30.0,116,,170.87,1
3289,13290,Male,South,Basic,E-Wallet,37.0,163,1.0,57.61,1
3290,13291,Male,East,Plus,Credit Card,32.0,44,2.0,135.72,0
3291,13292,Non-Binary,East,Basic,E-Wallet,13.0,143,1.0,26.11,1
3292,13293,Male,East,Basic,E-Wallet,47.0,10,3.0,49.21,0
3293,13294,Female,South,Basic,Crypto,,66,,,1
3294,13295,Unknown,West,Plus,Credit Card,32.0,97,4.0,88.61,1
3295,13296,Male,North,Pro,Credit Card,25.0,152,1.0,145.49,1
3296,13297,Female,West,Basic,PayPal,,89,,,1
3297,13298,Male,South,Plus,E-Wallet,52.0,158,,143.24,1
3298,13299,Male,East,Basic,Crypto,32.0,112,3.0,7.01,0
3299,13300,Non-Binary,North,Pro,PayPal,31.0,89,2.0,61.53,1
3300,13301,Female,South,Pro,Crypto,33.0,88,,76.96,1
3301,13302,Unknown,East,Basic,Credit Card,17.0,10,2.0,,0
3302,13303,Female,South,Basic,E-Wallet,31.0,79,3.0,6.1,1
3303,13304,Male,North,Plus,Crypto,51.0,83,2.0,238.01,0
3304,13305,Male,East,Basic,PayPal,32.0,105,1.0,41.66,1
3305,13306,Male,West,Pro,Credit Card,23.0,115,2.0,116.24,1
3306,13307,Male,South,Pro,Crypto,38.0,165,,125.71,1
3307,13308,Male,North,Pro,Crypto,27.0,1,4.0,133.49,0
3308,13309,Male,West,Basic,PayPal,33.0,53,3.0,57.99,1
3309,13310,Female,North,Basic,Crypto,21.0,92,,24.69,1
3310,13311,Female,South,Basic,Credit Card,23.0,6,,28.54,1
3311,13312,Female,North,Plus,Crypto,41.0,176,1.0,,1
3312,13313,Female,East,Basic,E-Wallet,35.0,39,1.0,74.32,0
3313,13314,Male,North,Basic,,26.0,44,3.0,,1
3314,13315,Male,South,Plus,PayPal,35.0,131,2.0,214.65,1
3315,13316,Female,East,Pro,E-Wallet,27.0,106,2.0,178.23,1
3316,13317,Female,North,Basic,E-Wallet,26.0,33,3.0,11.68,1
3317,13318,Male,North,Plus,Crypto,45.0,7,1.0,160.63,0
3318,13319,Non-Binary,East,Pro,Credit Card,41.0,31,2.0,128.63,1
3319,13320,Female,West,Basic,Credit Card,33.0,145,,,1
3320,13321,Female,West,Basic,Crypto,35.0,167,1.0,49.97,1
3321,13322,Male,East,Pro,E-Wallet,,74,,,1
3322,13323,Female,North,Pro,Crypto,,36,,,1
3323,13324,Female,West,Basic,,26.0,35,1.0,,1
3324,13325,Female,East,Basic,E-Wallet,42.0,9,2.0,113.32,1
3325,13326,Female,South,Basic,E-Wallet,37.0,69,2.0,48.0,1
3326,13327,Non-Binary,North,Pro,Credit Card,31.0,117,2.0,96.41,0
3327,13328,Female,South,Basic,PayPal,29.0,161,,,1
3328,13329,Male,North,Basic,Credit Card,42.0,94,3.0,94.66,1
3329,13330,Female,West,Pro,E-Wallet,32.0,71,2.0,36.36,1
3330,13331,Female,South,Pro,Crypto,27.0,144,2.0,66.14,1
3331,13332,Female,South,Pro,Crypto,30.0,122,,76.99,0
3332,13333,Male,East,Basic,E-Wallet,41.0,60,3.0,50.28,1
3333,13334,Male,West,Basic,PayPal,17.0,145,4.0,,1
3334,13335,Non-Binary,West,Basic,Credit Card,,35,,,0
3335,13336,Female,North,Plus,Credit Card,44.0,160,2.0,79.6,1
3336,13337,Unknown,East,Pro,E-Wallet,32.0,150,,21.14,1
3337,13338,Female,East,Basic,E-Wallet,36.0,37,3.0,13.04,1
3338,13339,Female,North,Basic,PayPal,44.0,157,2.0,39.02,1
3339,13340,Female,South,Pro,Credit Card,42.0,143,4.0,179.44,0
3340,13341,Non-Binary,North,Pro,PayPal,29.0,103,2.0,98.87,1
3341,13342,Female,North,Basic,Credit Card,32.0,91,2.0,43.45,0
3342,13343,Female,North,Plus,PayPal,43.0,5,1.0,195.82,0
3343,13344,Male,East,Pro,PayPal,43.0,132,2.0,88.27,1
3344,13345,Female,North,Pro,PayPal,33.0,91,2.0,78.19,1
3345,13346,Female,North,Plus,Crypto,33.0,0,1.0,140.0,1
3346,13347,Male,North,Pro,Crypto,36.0,13,1.0,85.82,1
3347,13348,Male,West,Pro,,47.0,82,2.0,140.66,1
3348,13349,Male,South,Plus,Credit Card,,30,,,1
3349,13350,Male,South,Basic,PayPal,40.0,178,2.0,25.13,1
3350,13351,Male,South,Basic,E-Wallet,23.0,120,2.0,12.46,1
3351,13352,Female,South,Plus,E-Wallet,31.0,78,1.0,156.06,0
3352,13353,Unknown,East,Pro,Credit Card,31.0,146,3.0,104.23,1
3353,13354,Female,East,Plus,Credit Card,48.0,101,1.0,117.84,1
3354,13355,Male,North,Basic,E-Wallet,31.0,31,1.0,60.25,1
3355,13356,Male,East,Pro,PayPal,46.0,56,,92.28,1
3356,13357,Female,South,Basic,Crypto,28.0,30,2.0,57.44,0
3357,13358,Male,West,Pro,Credit Card,29.0,57,3.0,113.07,0
3358,13359,Non-Binary,North,Basic,Credit Card,38.0,153,1.0,,1
3359,13360,Female,North,Basic,,49.0,47,3.0,15.35,1
3360,13361,Female,South,Basic,,,122,,,1
3361,13362,Male,South,Pro,Crypto,8.0,40,1.0,63.08,0
3362,13363,Female,South,Basic,PayPal,18.0,152,1.0,17.65,0
3363,13364,Male,East,Basic,PayPal,,174,,,1
3364,13365,Unknown,North,Basic,,19.0,120,,58.03,1
3365,13366,Female,South,Basic,Credit Card,,60,,,1
3366,13367,Male,West,Plus,E-Wallet,34.0,131,1.0,112.91,0
3367,13368,Male,North,Basic,,9.0,158,5.0,124.54,1
3368,13369,Male,North,Basic,PayPal,30.0,119,1.0,42.29,0
3369,13370,Female,East,Plus,Crypto,22.0,95,1.0,,0
3370,13371,Male,North,Pro,PayPal,19.0,111,1.0,,1
3371,13372,Female,South,Pro,E-Wallet,25.0,40,1.0,23.16,1
3372,13373,Male,South,Pro,E-Wallet,23.0,25,,79.79,1
3373,13374,Female,West,Plus,Credit Card,38.0,18,1.0,166.62,0
3374,13375,Non-Binary,North,Basic,Credit Card,45.0,86,3.0,82.23,1
3375,13376,Female,North,Plus,E-Wallet,30.0,24,3.0,109.07,1
3376,13377,Female,East,Plus,PayPal,28.0,46,4.0,136.62,1
3377,13378,Male,South,Pro,Credit Card,,7,,,1
3378,13379,Male,West,Pro,Crypto,22.0,2,,113.06,1
3379,13380,Female,South,Pro,Crypto,,32,,,1
3380,13381,Male,North,Basic,E-Wallet,17.0,111,3.0,,1
3381,13382,Female,North,Basic,Crypto,20.0,155,1.0,37.54,1
3382,13383,Male,West,Plus,Crypto,50.0,21,2.0,179.73,0
3383,13384,Male,North,Pro,Credit Card,27.0,98,3.0,118.74,1
3384,13385,Male,West,Basic,Credit Card,,97,,,1
3385,13386,Non-Binary,West,Pro,,28.0,29,1.0,104.71,0
3386,13387,Male,South,Pro,Credit Card,18.0,46,3.0,143.21,1
3387,13388,Female,West,Basic,PayPal,34.0,163,2.0,24.11,1
3388,13389,Male,North,Pro,Credit Card,33.0,58,4.0,90.88,1
3389,13390,Female,East,Pro,E-Wallet,34.0,13,1.0,82.38,1
3390,13391,Male,East,Basic,PayPal,,72,,,1
3391,13392,Non-Binary,North,Plus,E-Wallet,30.0,104,2.0,106.84,1
3392,13393,Non-Binary,East,Basic,PayPal,,13,,,1
3393,13394,Male,East,Basic,Crypto,33.0,151,3.0,58.08,1
3394,13395,Unknown,West,Basic,PayPal,44.0,48,2.0,55.78,0
3395,13396,Unknown,East,Pro,PayPal,52.0,170,2.0,82.18,1
3396,13397,Non-Binary,East,Basic,PayPal,31.0,2,3.0,30.26,0
3397,13398,Non-Binary,East,Basic,PayPal,32.0,22,1.0,,1
3398,13399,Male,South,Plus,PayPal,39.0,147,2.0,204.12,1
3399,13400,Female,North,Basic,Crypto,48.0,108,,,0
3400,13401,Male,West,Pro,PayPal,29.0,142,,32.49,1
3401,13402,Male,East,Pro,E-Wallet,40.0,42,2.0,85.17,1
3402,13403,Unknown,North,Plus,PayPal,,70,,,0
3403,13404,Male,East,Pro,PayPal,37.0,160,1.0,144.73,1
3404,13405,Female,South,Basic,E-Wallet,,54,,,0
3405,13406,Non-Binary,South,Basic,Credit Card,21.0,125,2.0,58.99,1
3406,13407,Non-Binary,East,Plus,Credit Card,,81,,,1
3407,13408,Unknown,East,Plus,Crypto,43.0,40,3.0,50.63,1
3408,13409,Male,East,Basic,PayPal,40.0,145,2.0,48.73,1
3409,13410,Male,South,Pro,PayPal,44.0,130,1.0,128.55,0
3410,13411,Female,South,Basic,,42.0,2,,,1
3411,13412,Male,North,Plus,PayPal,30.0,99,,167.67,1
3412,13413,Male,West,Plus,Crypto,55.0,143,,97.25,1
3413,13414,Male,West,Plus,E-Wallet,35.0,170,2.0,190.89,1
3414,13415,Female,South,Plus,PayPal,3.0,22,,121.95,1
3415,13416,Female,West,Plus,E-Wallet,31.0,142,1.0,255.06,1
3416,13417,Male,East,Basic,Crypto,29.0,126,4.0,,1
3417,13418,Female,North,Plus,Credit Card,41.0,57,1.0,167.0,1
3418,13419,Male,South,Pro,Crypto,,167,,,1
3419,13420,Male,South,Plus,,44.0,117,1.0,191.67,0
3420,13421,Female,West,Pro,Crypto,39.0,165,1.0,,1
3421,13422,Female,East,Basic,Crypto,,116,,,1
3422,13423,Female,North,Pro,E-Wallet,32.0,81,2.0,40.23,1
3423,13424,Male,West,Pro,Crypto,26.0,101,3.0,116.5,0
3424,13425,Non-Binary,South,Basic,Crypto,35.0,133,5.0,9.09,1
3425,13426,Female,South,Basic,Crypto,,107,,,0
3426,13427,Female,West,Pro,Crypto,34.0,45,1.0,80.65,1
3427,13428,Female,East,Basic,E-Wallet,31.0,5,,14.43,0
3428,13429,Non-Binary,North,Basic,Crypto,32.0,122,2.0,39.81,1
3429,13430,Female,North,Basic,Credit Card,54.0,91,1.0,19.31,1
3430,13431,Female,North,Plus,Crypto,30.0,147,6.0,136.61,1
3431,13432,Unknown,North,Pro,Crypto,14.0,18,,105.32,1
3432,13433,Female,East,Basic,PayPal,44.0,13,3.0,52.0,0
3433,13434,Female,South,Pro,PayPal,44.0,64,,17.28,0
3434,13435,Female,South,Pro,PayPal,14.0,95,2.0,74.29,1
3435,13436,Male,North,Basic,Crypto,26.0,156,4.0,36.95,1
3436,13437,Male,North,Basic,Credit Card,38.0,158,1.0,,1
3437,13438,Female,North,Pro,Credit Card,39.0,152,2.0,102.8,0
3438,13439,Unknown,West,Basic,PayPal,33.0,45,1.0,30.87,1
3439,13440,Unknown,West,Pro,PayPal,34.0,179,7.0,78.14,1
3440,13441,Male,South,Basic,Crypto,24.0,15,1.0,2.74,0
3441,13442,Female,South,Basic,Credit Card,10.0,107,,14.13,1
3442,13443,Male,North,Plus,,54.0,138,,202.79,0
3443,13444,Unknown,West,Basic,PayPal,24.0,17,3.0,84.91,0
3444,13445,Unknown,East,Pro,Credit Card,35.0,107,3.0,52.53,1
3445,13446,Female,West,Basic,PayPal,32.0,68,2.0,23.01,1
3446,13447,Non-Binary,South,Basic,PayPal,,119,,,1
3447,13448,Female,West,Basic,E-Wallet,,87,,,1
3448,13449,Female,South,Basic,E-Wallet,35.0,89,4.0,40.32,1
3449,13450,Male,North,Basic,,7.0,15,2.0,32.59,1
3450,13451,Female,East,Basic,PayPal,,101,,,1
3451,13452,Female,North,Pro,Crypto,41.0,133,1.0,133.83,1
3452,13453,Female,North,Pro,E-Wallet,40.0,179,2.0,65.72,1
3453,13454,Male,East,Basic,Credit Card,,124,,,1
3454,13455,Unknown,East,Plus,E-Wallet,18.0,119,5.0,126.27,1
3455,13456,Male,East,Basic,E-Wallet,,75,,,0
3456,13457,Female,South,Basic,E-Wallet,,72,,,1
3457,13458,Female,North,Pro,,22.0,176,6.0,83.05,1
3458,13459,Female,South,Basic,E-Wallet,51.0,40,3.0,27.28,1
3459,13460,Female,East,Basic,PayPal,48.0,105,6.0,,1
3460,13461,Male,South,Basic,PayPal,,120,,,1
3461,13462,Male,East,Plus,E-Wallet,37.0,88,,196.62,0
3462,13463,Female,West,Pro,Crypto,14.0,117,1.0,136.94,1
3463,13464,Female,East,Basic,Crypto,,155,,,1
3464,13465,Male,North,Basic,Credit Card,31.0,158,2.0,77.74,1
3465,13466,Female,North,Plus,Credit Card,,179,,,1
3466,13467,Female,North,Pro,PayPal,30.0,65,2.0,87.67,0
3467,13468,Female,South,Basic,,46.0,45,3.0,,1
3468,13469,Non-Binary,North,Basic,E-Wallet,28.0,107,2.0,59.23,1
3469,13470,Male,East,Basic,Crypto,30.0,3,3.0,94.46,1
3470,13471,Male,West,Pro,PayPal,41.0,149,1.0,60.45,0
3471,13472,Female,North,Plus,Crypto,19.0,172,5.0,194.29,1
3472,13473,Female,South,Basic,Credit Card,25.0,155,1.0,,1
3473,13474,Female,West,Basic,Credit Card,26.0,137,1.0,,1
3474,13475,Non-Binary,North,Plus,E-Wallet,34.0,176,,174.8,0
3475,13476,Non-Binary,North,Pro,E-Wallet,30.0,94,1.0,156.29,1
3476,13477,Unknown,West,Pro,PayPal,,105,,,1
3477,13478,Female,North,Basic,Crypto,27.0,79,,,1
3478,13479,Female,South,Pro,PayPal,23.0,50,2.0,84.95,1
3479,13480,Female,East,Pro,PayPal,40.0,170,2.0,40.37,1
3480,13481,Male,East,Basic,Crypto,30.0,133,3.0,35.78,1
3481,13482,Female,West,Plus,PayPal,40.0,120,2.0,,1
3482,13483,Male,East,Plus,E-Wallet,22.0,152,2.0,144.77,1
3483,13484,Unknown,North,Pro,Crypto,27.0,3,3.0,94.93,1
3484,13485,Female,North,Pro,Crypto,,151,,,1
3485,13486,Female,South,Basic,PayPal,32.0,90,2.0,6.26,1
3486,13487,Male,East,Basic,Crypto,41.0,53,,,1
3487,13488,Male,West,Basic,E-Wallet,29.0,2,3.0,,1
3488,13489,Male,North,Pro,E-Wallet,41.0,174,1.0,155.17,1
3489,13490,Female,West,Basic,,37.0,29,2.0,51.67,1
3490,13491,Male,North,Plus,Credit Card,32.0,75,2.0,86.91,1
3491,13492,Female,North,Basic,Credit Card,24.0,40,1.0,47.62,0
3492,13493,Non-Binary,South,Pro,Credit Card,41.0,105,,104.62,1
3493,13494,Non-Binary,East,Pro,PayPal,24.0,58,3.0,,0
3494,13495,Female,South,Pro,Credit Card,33.0,39,1.0,36.82,0
3495,13496,Male,East,Plus,Credit Card,33.0,44,2.0,183.14,0
3496,13497,Non-Binary,West,Plus,Credit Card,31.0,149,3.0,156.19,1
3497,13498,Non-Binary,East,Basic,Credit Card,30.0,14,4.0,40.18,0
3498,13499,Male,West,Basic,,25.0,16,4.0,57.06,1
3499,13500,Female,North,Basic,Credit Card,17.0,107,1.0,,1
3500,13501,Male,West,Pro,Crypto,48.0,24,1.0,106.42,1
3501,13502,Non-Binary,West,Basic,E-Wallet,29.0,42,6.0,52.79,1
3502,13503,Unknown,North,Pro,Crypto,32.0,178,1.0,95.7,1
3503,13504,Male,West,Basic,PayPal,32.0,60,1.0,,1
3504,13505,Non-Binary,West,Pro,PayPal,44.0,172,1.0,79.42,1
3505,13506,Female,North,Pro,PayPal,53.0,130,4.0,141.71,1
3506,13507,Unknown,North,Pro,E-Wallet,35.0,163,4.0,83.37,1
3507,13508,Female,North,Pro,Credit Card,,27,,,0
3508,13509,Non-Binary,East,Basic,PayPal,22.0,106,3.0,50.71,1
3509,13510,Male,North,Basic,Credit Card,19.0,123,1.0,75.81,1
3510,13511,Male,North,Pro,PayPal,16.0,172,3.0,150.3,1
3511,13512,Male,West,Basic,E-Wallet,26.0,83,3.0,,1
3512,13513,Unknown,South,Plus,Crypto,13.0,148,1.0,133.85,1
3513,13514,Non-Binary,South,Plus,Crypto,44.0,26,,161.72,0
3514,13515,Non-Binary,East,Plus,E-Wallet,,82,,,1
3515,13516,Unknown,East,Basic,Credit Card,,99,,,1
3516,13517,Male,South,Pro,PayPal,45.0,75,1.0,106.91,0
3517,13518,Male,South,Basic,Crypto,23.0,34,5.0,52.59,1
3518,13519,Male,North,Basic,E-Wallet,25.0,175,,,1
3519,13520,Male,West,Basic,Credit Card,14.0,96,1.0,52.38,1
3520,13521,Male,North,Basic,Crypto,41.0,99,3.0,,1
3521,13522,Female,East,Basic,E-Wallet,25.0,150,,36.55,1
3522,13523,Male,South,Basic,PayPal,34.0,12,2.0,49.9,1
3523,13524,Male,East,Plus,E-Wallet,44.0,157,3.0,196.8,1
3524,13525,Male,North,Basic,Credit Card,47.0,147,4.0,,1
3525,13526,Male,East,Plus,Crypto,,5,,,0
3526,13527,Unknown,East,Basic,PayPal,37.0,146,1.0,,0
3527,13528,Female,West,Basic,Credit Card,,73,,,1
3528,13529,Unknown,East,Pro,E-Wallet,50.0,9,,154.48,0
